iter	RMSE
321	13.16213174
322	13.12891518
323	13.12662754
324	13.09480799
325	13.07110473
326	13.03706404
327	13.00918699
328	12.98351438
329	12.98126595
330	12.95705627
331	12.92072767
332	12.89280889
333	12.86263552
334	12.84263489
335	12.80923517
336	12.78437401
337	12.78194752
338	12.7490844
339	12.71194446
340	12.70921058
341	12.68241243
342	12.68008597
343	12.65267073
344	12.62810248
345	12.59614292
346	12.56647714
347	12.56390071
348	12.5378686
349	12.50754062
350	12.48058714
351	12.47841018
352	12.47589018
353	12.44869884
354	12.42421497
355	12.39879216
356	12.37777898
357	12.34120551
358	12.29701836
359	12.271243
360	12.2572534
361	12.23535303
362	12.21647802
363	12.2143492
364	12.1805313
365	12.17834414
366	12.16494886
367	12.13962797
368	12.13749105
369	12.11972423
370	12.0996643
371	12.07764381
372	12.0585259
373	12.03974505
374	12.03788465
375	12.00477752
376	12.00034977
377	11.9788447
378	11.95665192
379	11.93578959
380	11.92894998
381	11.92632444
382	11.90583104
383	11.88328791
384	11.85357329
385	11.82879835
386	11.81656053
387	11.78136898
388	11.75559662
389	11.73408581
390	11.70475182
391	11.68795689
392	11.6722248
393	11.65415099
394	11.61794914
395	11.61618612
396	11.60268578
397	11.6011461
398	11.5784687
399	11.56101152
400	11.53977738
401	11.5196553
402	11.48902195
403	11.47599219
404	11.47415256
405	11.45608725
406	11.45458284
407	11.43587847
408	11.43406029
409	11.4140843
410	11.39036733
411	11.37012756
412	11.36845454
413	11.35729745
414	11.34042068
415	11.32249726
416	11.32082132
417	11.31925512
418	11.31110661
419	11.30956876
420	11.29351703
421	11.26332567
422	11.2432168
423	11.24190887
424	11.22076354
425	11.20251644
426	11.17200716
427	11.14323944
428	11.12101265
429	11.09026638
430	11.07371443
431	11.05725095
432	11.03897734
433	11.01587825
434	10.99888233
435	10.99731985
436	10.97557896
437	10.97418773
438	10.95709136
439	10.93113253
440	10.89484962
441	10.87941081
442	10.86207668
443	10.84068099
444	10.82081867
445	10.80152666
446	10.78437999
447	10.77006974
448	10.76858946
449	10.74661826
450	10.72692515
451	10.70555755
452	10.68889223
453	10.67503442
454	10.65740532
455	10.64020797
456	10.63517882
457	10.61394447
458	10.61258098
459	10.59911594
460	10.58219574
461	10.5808161
462	10.56630049
463	10.53817952
464	10.52702381
465	10.52409959
466	10.49464077
467	10.47554683
468	10.45998129
469	10.45872416
470	10.43005713
471	10.41544018
472	10.39187022
473	10.36696788
474	10.34913056
475	10.33047936
476	10.31427014
477	10.31299961
478	10.30379386
479	10.29127606
480	10.28192861
481	10.26108738
482	10.2508826
483	10.23322078
484	10.23171292
485	10.20694618
486	10.18781094
487	10.18659273
488	10.17393986
489	10.15207118
490	10.13684562
491	10.11977238
492	10.10164454
493	10.08053603
494	10.0669114
495	10.05324624
496	10.03539947
497	10.03388047
498	10.01583323
499	9.997319
500	9.981110889
501	9.96632746
502	9.955638784
503	9.939814021
504	9.938881651
505	9.927229519
506	9.906738967
507	9.883688276
508	9.860558029
509	9.844570757
510	9.83748937
511	9.824738406
512	9.809594728
513	9.794653216
514	9.788086664
515	9.775890597
516	9.756217357
517	9.738307215
518	9.720664746
519	9.705372413
520	9.684598477
521	9.663882379
522	9.648504242
523	9.634597376
524	9.633112601
525	9.611084155
526	9.593896101
527	9.576020078
528	9.565563632
529	9.555499472
530	9.543208581
531	9.530976532
532	9.519024322
533	9.509041387
534	9.488153398
535	9.464324218
536	9.454223743
537	9.453118078
538	9.429498109
539	9.423530105
540	9.413263945
541	9.395186009
542	9.379382263
543	9.369117014
544	9.366346702
545	9.350488185
546	9.343030021
547	9.33136546
548	9.319138812
549	9.309426255
550	9.294578255
551	9.285911031
552	9.2778222
553	9.266597291
554	9.249461163
555	9.248563814
556	9.24758674
557	9.237054039
558	9.222785444
559	9.211846856
560	9.210993748
561	9.196811931
562	9.179461784
563	9.17127354
564	9.151187464
565	9.130845472
566	9.129846045
567	9.11777554
568	9.103639427
569	9.102374101
570	9.093078447
571	9.08561655
572	9.084569
573	9.073471266
574	9.058038466
575	9.039639382
576	9.025768463
577	9.011778757
578	8.997980913
579	8.988350315
580	8.975379307
581	8.97330088
582	8.972146533
583	8.957044021
584	8.942245365
585	8.931615288
586	8.924789499
587	8.905870317
588	8.893727314
589	8.870042738
590	8.858347604
591	8.841871856
592	8.828584027
593	8.812064874
594	8.80376715
595	8.801698133
596	8.791787547
597	8.778730727
598	8.764546969
599	8.754449191
600	8.73817985
601	8.730160924
602	8.715870479
603	8.70318189
604	8.689169902
605	8.68757944
606	8.679088748
607	8.677177706
608	8.672516635
609	8.657786
610	8.639062901
611	8.638347917
612	8.623597418
613	8.609294524
614	8.600860021
615	8.599733285
616	8.598670727
617	8.583370919
618	8.568050935
619	8.567220215
620	8.549839583
621	8.539418966
622	8.538495517
623	8.525311235
624	8.513793886
625	8.49998526
626	8.488559874
627	8.469801845
628	8.455441575
629	8.45338322
630	8.437025
631	8.415168289
632	8.405172433
633	8.404444214
634	8.391798345
635	8.390590544
636	8.389894696
637	8.382775373
638	8.365711376
639	8.362063709
640	8.344920902
641	8.343661622
642	8.331776539
643	8.321229892
644	8.308583642
645	8.307775007
646	8.293605371
647	8.283291901
648	8.274398743
649	8.261759071
650	8.249073804
651	8.239595301
652	8.227013045
653	8.211190056
654	8.197108844
655	8.19626056
656	8.188641774
657	8.173992854
658	8.163492779
659	8.15014844
660	8.137479878
661	8.136746892
662	8.120939624
663	8.113632473
664	8.106313746
665	8.092723009
666	8.081512913
667	8.071652074
668	8.064692012
669	8.053538756
670	8.052812019
671	8.044819765
672	8.025491924
673	8.024399503
674	8.014715842
675	8.001706479
676	7.993197927
677	7.985671118
678	7.974817498
679	7.973961033
680	7.972771063
681	7.97129814
682	7.959895341
683	7.954199401
684	7.934780603
685	7.925099638
686	7.911991985
687	7.911118189
688	7.894055513
689	7.893315062
690	7.875325376
691	7.868200949
692	7.867483793
693	7.858706062
694	7.858089766
695	7.845662929
696	7.844981484
697	7.838732772
698	7.828357191
699	7.827029207
700	7.81312995
701	7.803730812
702	7.79285209
703	7.776635265
704	7.759813902
705	7.749991839
706	7.735202365
707	7.725816919
708	7.7160049
709	7.709649679
710	7.709036807
711	7.694360504
712	7.682099101
713	7.681469113
714	7.674762143
715	7.667976809
716	7.658883067
717	7.650210138
718	7.638781141
719	7.629111009
720	7.628549524
721	7.60731959
722	7.606739716
723	7.599503358
724	7.586304698
725	7.580404265
726	7.568998625
727	7.555591387
728	7.546309241
729	7.535842682
730	7.530798302
731	7.524451261
732	7.514156376
733	7.506888747
734	7.492862229
735	7.484058465
736	7.483506412
737	7.478340045
738	7.464324095
739	7.455891007
740	7.441041728
741	7.436242763
742	7.426908486
743	7.418990784
744	7.408034943
745	7.401620624
746	7.388033618
747	7.387446259
748	7.378340058
749	7.360917801
750	7.351733332
751	7.341844794
752	7.337869563
753	7.317273453
754	7.304944065
755	7.295793716
756	7.286950502
757	7.277648385
758	7.265664473
759	7.252964655
760	7.247298802
761	7.246807281
762	7.239678634
763	7.228969494
764	7.218418689
765	7.217215888
766	7.201102136
767	7.19305963
768	7.183865599
769	7.172648403
770	7.165094664
771	7.154404053
772	7.140845017
773	7.129694844
774	7.120918396
775	7.115757846
776	7.102190869
777	7.091949139
778	7.085701975
779	7.080949669
780	7.073425113
781	7.062921029
782	7.051839971
783	7.042733567
784	7.032658901
785	7.027290052
786	7.014680468
787	7.004953487
788	6.995003603
789	6.987105086
790	6.986295248
791	6.980054064
792	6.974989093
793	6.966977912
794	6.954047832
795	6.943961944
796	6.935936333
797	6.924831206
798	6.921629607
799	6.911700321
800	6.903948719
801	6.895630627
802	6.894996037
803	6.885590038
804	6.876421864
805	6.868575204
806	6.863539565
807	6.857026849
808	6.848268208
809	6.838410632
810	6.830401381
811	6.815948885
812	6.809103839
813	6.801623526
814	6.791027135
815	6.77791067
816	6.768182689
817	6.758295899
818	6.748974874
819	6.748546768
820	6.740879389
821	6.73267681
822	6.724072993
823	6.723496932
824	6.709723942
825	6.69809662
826	6.697648481
827	6.685553568
828	6.678524281
829	6.667744628
830	6.662662082
831	6.655039729
832	6.654359206
833	6.646496284
834	6.637005155
835	6.636561119
836	6.626967789
837	6.621257916
838	6.615514342
839	6.605450138
840	6.59661651
841	6.585516181
842	6.576432626
843	6.568554514
844	6.562894852
845	6.558919446
846	6.546064813
847	6.539535756
848	6.534135012
849	6.529170015
850	6.528022813
851	6.515994816
852	6.507567177
853	6.504522855
854	6.495493614
855	6.484496464
856	6.476652295
857	6.46652294
858	6.457172661
859	6.450932261
860	6.438031834
861	6.432813797
862	6.421477471
863	6.416152182
864	6.414535027
865	6.408956513
866	6.40168596
867	6.39592998
868	6.390866619
869	6.380699733
870	6.373646917
871	6.368333748
872	6.356675114
873	6.347128875
874	6.346741889
875	6.346271666
876	6.338756892
877	6.337105791
878	6.331534818
879	6.32303016
880	6.315851108
881	6.309868931
882	6.305265211
883	6.298603216
884	6.283658411
885	6.283127556
886	6.278014232
887	6.262346628
888	6.260937959
889	6.25666968
890	6.255826006
891	6.248946478
892	6.248563122
893	6.242188041
894	6.237128214
895	6.231399842
896	6.227010935
897	6.221156856
898	6.214730747
899	6.20892638
900	6.202296612
901	6.195851647
902	6.195460542
903	6.189693559
904	6.188344411
905	6.18208097
906	6.181706704
907	6.172231241
908	6.166277438
909	6.160544767
910	6.147952465
911	6.141630517
912	6.140235185
913	6.134627348
914	6.128266566
915	6.121513283
916	6.114498073
917	6.114194774
918	6.110534601
919	6.100210758
920	6.094058978
921	6.083625844
922	6.079604748
923	6.072926503
924	6.066637492
925	6.057802507
926	6.053681576
927	6.048171878
928	6.041578728
929	6.030278386
930	6.025797433
931	6.01905535
932	6.01073437
933	6.007595449
934	6.002505958
935	5.993435568
936	5.985171284
937	5.97778761
938	5.970087784
939	5.962902145
940	5.956452041
941	5.944487554
942	5.940195401
943	5.93270251
944	5.926698859
945	5.919035854
946	5.914177638
947	5.910123997
948	5.901485775
949	5.899802539
950	5.890032909
951	5.885521692
952	5.884607884
953	5.878373274
954	5.877234236
955	5.871730469
956	5.865838581
957	5.860024397
958	5.854671116
959	5.849023841
960	5.843650007
961	5.839446943
962	5.835362879
963	5.82755994
964	5.818885739
965	5.812754882
966	5.804877205
967	5.79860267
968	5.795429673
969	5.790008363
970	5.786549377
971	5.7851305
972	5.779149766
973	5.778860055
974	5.770519415
975	5.765048129
976	5.755029072
977	5.748913807
978	5.739139727
979	5.730785208
980	5.724414849
981	5.712636604
982	5.705667839
983	5.70293641
984	5.700723851
985	5.694785264
986	5.691431462
987	5.690929195
988	5.684122289
989	5.674811221
990	5.666408792
991	5.66414655
992	5.653311604
993	5.648114572
994	5.638645932
995	5.631330039
996	5.624951285
997	5.619152584
998	5.611212588
999	5.604448583
