"variable","root_variable","mean_min_depth","occurrences","interaction","uncond_mean_min_depth"
"PTEMP","PYRRO",7.01782608695652,15,"PYRRO:PTEMP",2.78
"PTEMP","RAMAN",6.2295652173913,23,"RAMAN:PTEMP",2.78
"PTEMP","RR",5.67347826086957,17,"RR:PTEMP",2.78
"PTIME","BET",7.77739130434783,12,"BET:PTIME",4.86
"PTIME","CL",6.59086956521739,29,"CL:PTIME",4.86
"PTIME","ENEG",7.98782608695652,23,"ENEG:PTIME",4.86
"PTIME","EPH",6.70984915705413,19,"EPH:PTIME",4.86
"PTIME","IP",6.64507542147294,22,"IP:PTIME",4.86
"PTIME","MNN",7.69565217391304,26,"MNN:PTIME",4.86
"PTIME","MT",5.69565217391304,41,"MT:PTIME",4.86
"PTIME","NC",7.62869565217391,32,"NC:PTIME",4.86
"PTIME","NDE",8.18544809228039,14,"NDE:PTIME",4.86
"PTIME","PTEMP",6.2304347826087,34,"PTEMP:PTIME",4.86
"PTIME","PTIME",6.18608695652174,18,"PTIME:PTIME",4.86
"PTIME","PYRID",6.54608695652174,17,"PYRID:PTIME",4.86
"PTIME","PYRRO",6.84391304347826,15,"PYRRO:PTIME",4.86
"PTIME","RAMAN",6.04,24,"RAMAN:PTIME",4.86
"PTIME","RR",5.86608695652174,14,"RR:PTIME",4.86
"PYRID","BET",5.31391304347826,25,"BET:PYRID",3.4
"PYRID","CL",4.61739130434783,36,"CL:PYRID",3.4
"PYRID","ENEG",5.30869565217391,31,"ENEG:PYRID",3.4
"PYRID","EPH",5.79281277728483,22,"EPH:PYRID",3.4
"PYRID","IP",5.58828748890861,26,"IP:PYRID",3.4
"PYRID","MNN",5.77173913043478,31,"MNN:PYRID",3.4
"PYRID","MT",2.71739130434783,46,"MT:PYRID",3.4
"PYRID","NC",5.0704347826087,38,"NC:PYRID",3.4
"PYRID","NDE",5.68012422360248,25,"NDE:PYRID",3.4
"PYRID","PTEMP",4.98695652173913,38,"PTEMP:PYRID",3.4
"PYRID","PTIME",5.19565217391304,21,"PTIME:PYRID",3.4
"PYRID","PYRID",5.58695652173913,21,"PYRID:PYRID",3.4
"PYRID","PYRRO",5.21869565217391,23,"PYRRO:PYRID",3.4
